hour,day,rssi,distance,label
22,6,-56.77587557,0.002134272,0
23,4,-92.81509457,0.001762024,0
18,0,-61.74158282,0.00244262,0
22,1,-58.43125803,0.000696006,0
3,2,-72.8612816,0.005269499,1
9,4,-48.91487168,0.000475374,0
23,2,-63.08525074,0.004897019,1
18,1,-42.59963824,0.001726671,0
9,3,-43.97090466,0.00106742,0
9,1,-47.13272082,0.001998407,0
19,2,-69.43435894,0.001317158,0
11,4,-55.82989201,0.019582909,2
5,3,-74.43279322,0.007737235,2
22,4,-67.84965311,0.005426734,1
20,6,-57.37240554,0.002794466,0
7,6,-44.61655375,0.001896719,0
0,2,-54.47839333,0.000782861,0
22,3,-62.34897879,0.001245271,0
3,6,-73.92393173,0.004530755,1
11,2,-53.09355144,0.000740043,0
19,6,-90.86141089,0.001876488,0
8,3,-45.14578154,0.001607861,0
1,1,-60.99163363,0.004371271,1
6,4,-49.76364289,0.001760948,0
18,3,-63.22485829,0.000265124,0
20,1,-61.73813975,0.000729878,0
22,2,-48.46472422,0.001697483,1
10,4,-81.58212416,0.003994893,1
4,0,-74.10374158,0.001954915,1
12,5,-83.17161872,0.001169098,1
21,2,-51.392234,0.000188335,0
2,5,-55.89946872,0.006824137,1
9,6,-46.57179366,0.000397885,0
8,5,-46.43711095,0.001554905,0
21,5,-51.44184983,0.001725114,0
19,1,-74.34938167,0.003423918,2
14,3,-73.3297475,0.007213675,1
3,5,-69.40576387,0.017146782,1
19,0,-63.34804973,0.00163091,0
20,1,-69.51804896,0.001547288,0
7,5,-73.68240469,0.003669461,1
2,6,-62.955662,0.006078305,1
7,1,-51.0147988,0.001962439,0
20,2,-60.94579731,0.000899111,0
18,5,-52.52804894,0.004043704,2
0,4,-67.85276171,0.004639654,1
21,5,-55.56550189,0.001213266,0
18,4,-44.24992989,0.000512182,0
4,2,-73.23309949,0.019575392,2
0,0,-85.51315969,0.007060461,1
7,1,-49.86146946,0.000971657,0
17,0,-60.649405,0.017592312,2
18,4,-43.22288117,0.001538515,0
21,2,-68.5458316,0.001909164,1
11,4,-71.55703802,0.003364959,1
7,1,-54.62426733,0.002895796,0
7,1,-69.40027756,0.000962424,0
8,0,-59.16636396,0.001943643,0
19,6,-44.79167616,0.001903451,0
18,4,-54.11242459,0.000314794,0
3,6,-51.80139166,0.003339694,1
19,3,-55.55440927,0.001147123,0
22,0,-35.03425776,9.37E-05,0
14,6,-45.01336004,0.003317881,0
0,1,-45.53864061,0.002491974,1
9,6,-51.06079444,0.001964409,0
5,0,-63.91767845,0.001499374,0
7,4,-44.40707189,0.000938425,0
7,1,-64.35672581,0.005604705,1
22,0,-60.13620781,0.000110579,0
16,0,-60.39093812,0.000684152,0
19,5,-76.4590488,0.001020419,0
22,6,-70.33843653,0.005495532,1
2,4,-66.71757345,0.006163856,1
21,0,-69.75702373,0.003570537,1
15,0,-69.76892275,0.009859303,2
0,5,-79.55830875,0.003471435,1
22,5,-58.61060331,0.000453306,0
22,1,-63.33180633,0.003148463,1
17,5,-81.04875884,0.014189019,2
15,3,-49.7859777,0.001464535,0
18,3,-56.0224734,0.000670299,0
9,0,-42.54412373,0.015260382,2
22,3,-64.28649808,0.003747261,1
7,0,-90.31703146,0.00080977,0
20,5,-60.69936993,0.000593771,0
21,4,-46.84867018,0.002588686,0
11,6,-78.60508458,0.002320515,2
1,0,-63.29618648,0.007507841,1
23,3,-57.29611858,0.001078268,0
7,3,-52.52858939,0.000972771,0
9,3,-53.37155844,0.001828036,0
7,3,-61.92813873,0.000657704,0
18,2,-51.23341478,0.00052819,0
3,2,-27.00198211,0.000452313,0
20,5,-63.87398796,0.003887446,1
21,6,-66.33280212,0.000883444,0
21,0,-74.80343273,0.001909269,1
19,4,-88.49043129,0.004291178,2
9,4,-53.16240263,0.001130205,0
4,6,-92.9838654,0.010189906,2
21,6,-41.63088841,0.001387363,0
18,6,-64.44213845,0.001452854,0
18,1,-51.94239539,0.000955073,0
20,1,-59.70974014,0.002051706,0
23,1,-46.28098132,0.005693885,1
19,0,-72.75447093,0.030863894,2
19,4,-58.24260597,0.000578367,0
3,3,-56.02693594,0.001670962,0
9,2,-55.30331849,0.001411405,0
7,4,-61.18611991,0.001104841,0
23,1,-36.65687577,0.004803811,1
3,3,-40.15622854,0.001561262,1
20,3,-53.57131314,0.001786856,0
9,4,-55.43953388,0.001442856,0
7,2,-72.14897217,0.001404197,0
22,6,-69.47004317,0.003627965,1
19,3,-47.41239271,0.000167013,0
9,4,-80.58077125,0.001322268,0
20,4,-51.6752913,0.001817166,0
22,2,-53.9933702,0.001896243,0
15,3,-53.41432369,0.005048748,1
7,6,-40.60074813,0.000435261,0
22,1,-63.83132099,0.002082659,0
10,4,-63.30385087,0.002292802,1
19,5,-56.43602836,0.001277411,0
18,5,-74.73339581,0.003612014,1
22,1,-65.22563209,0.002468059,1
22,1,-83.15359538,0.010230692,2
1,4,-52.49426643,0.001350583,0
0,3,-78.46788899,0.005150838,1
18,3,-55.90471209,0.00145147,0
21,2,-69.66566583,0.013300846,1
16,5,-63.50102994,0.01036599,2
23,4,-70.87716593,0.003510149,1
1,6,-64.63046695,0.003902487,1
4,4,-44.11625017,0.001303498,0
23,0,-64.49323409,0.004261711,1
22,6,-57.86268411,0.00068502,0
22,6,-54.57116742,0.002033781,0
13,1,-58.87190516,0.004586127,0
3,5,-53.12501648,0.006984139,1
8,3,-56.2852615,0.001943892,0
21,5,-59.22466985,0.003849236,1
18,0,-61.68506136,0.000586556,0
23,5,-52.059424,0.004657534,1
8,3,-27.39667485,0.001596729,0
19,5,-62.49258685,0.002538019,0
2,1,-52.0744277,0.001129223,0
7,1,-48.30736006,0.001435662,0
9,2,-58.24385738,0.001384791,0
19,6,-58.60729739,0.001630649,0
6,4,-55.21430888,0.001580963,0
22,1,-54.84724305,0.005512138,1
2,4,-58.59628947,0.002669607,1
11,5,-67.74468271,0.019417254,2
7,5,-58.94308235,0.000791031,0
20,0,-64.79022042,0.002440143,0
7,1,-43.14484866,0.000645745,0
4,2,-30.59427397,0.001967499,0
3,6,-49.55757104,0.000619291,0
19,5,-44.91431996,0.001646155,0
21,1,-56.62811446,0.000821227,0
7,5,-52.13964643,0.001392529,0
9,5,-48.73526756,0.001531282,0
21,5,-49.87408513,0.003851621,1
21,2,-50.6989536,0.001093669,0
1,3,-66.81219321,0.011016203,1
14,5,-68.08875273,0.001538955,0
19,4,-45.46358318,0.002497443,0
13,1,-60.22015765,0.004586351,2
22,3,-58.06560575,0.000212497,0
21,4,-45.54761947,0.002255796,0
14,1,-64.53454839,0.001332746,0
7,3,-41.04380881,0.000788389,0
18,3,-57.38586381,0.004126344,1
10,3,-57.18203799,0.000178909,0
20,0,-61.28727162,0.001631944,0
15,1,-50.67669124,0.001339476,0
19,3,-59.7666704,0.000975288,0
4,3,-45.83638295,0.014962138,2
8,3,-31.45909327,0.001190769,0
22,3,-54.59494229,0.001153592,0
19,3,-54.6755122,7.13E-05,0
19,0,-60.22902096,0.000538177,0
9,0,-57.05343137,0.001739237,0
8,1,-54.23596116,0.000257981,0
21,3,-58.03332052,0.000932052,0
22,4,-48.73120321,0.00139084,0
9,2,-52.60820724,0.001606031,0
18,2,-61.30367068,0.000693359,0
19,4,-59.50386034,0.000134773,0
22,3,-42.30631963,0.004536751,1
2,4,-60.24275079,0.000185979,0
19,4,-60.65383591,0.000792378,0
19,1,-42.23108263,0.002748702,0
6,4,-60.54891099,0.004501246,1
21,1,-57.00826879,0.000536619,0
7,3,-31.48168742,0.000792141,0
4,5,-60.69744106,0.007641302,1
7,1,-56.79211267,0.000638274,0
7,3,-76.25044519,0.002078682,0
0,3,-72.01002201,0.004152881,1
20,1,-47.87262047,0.001076782,0
0,6,-70.22695637,0.002136196,1
23,3,-59.20091429,0.00219391,1
4,4,-67.86115211,0.014572061,2
7,4,-60.51734981,0.003773699,1
11,5,-53.13991143,0.000939171,0
7,2,-67.01288092,0.000893811,0
19,5,-45.55297927,0.000839924,0
2,3,-80.5524591,0.007310484,1
2,0,-71.40275214,0.00402224,1
21,0,-55.85131991,0.002736568,0
1,6,-58.67910963,0.003504374,1
20,4,-58.85434256,0.001924301,0
18,5,-59.39895505,0.000532476,0
0,2,-55.28495318,0.007906128,1
14,6,-51.72739732,0.018371919,2
23,3,-66.44087115,0.004748053,1
19,3,-68.83746502,0.001104878,0
10,4,-80.32422867,0.029622731,2
23,1,-61.82350722,0.004689897,1
22,4,-37.41618244,0.001827818,0
2,0,-58.74227337,0.000885512,0
20,0,-53.2808354,0.001639667,0
11,2,-30.97627803,0.000685117,0
15,1,-63.21155877,0.007552686,1
1,4,-48.91244741,0.00699039,1
0,2,-62.79879206,0.001257307,0
7,4,-50.18973516,0.001082743,0
7,3,-68.62838961,0.001070678,0
1,1,-61.48980184,0.003836494,1
18,6,-55.93313605,0.002116591,0
9,0,-52.01597542,0.001203008,0
23,1,-62.64446359,0.005494962,1
21,4,-49.14027134,0.001418323,0
20,4,-63.9551289,0.002127886,0
19,6,-53.77835808,0.000273375,0
22,6,-68.16060903,0.001113019,0
3,6,-69.47057309,0.000478208,0
10,1,-51.62232236,0.001527494,0
8,3,-47.03519196,0.000417942,0
7,1,-46.35735994,0.000671796,0
22,2,-61.63612702,0.000727824,0
8,2,-52.39156307,0.000913161,0
9,2,-67.81422012,0.001363615,0
8,0,-66.72056883,0.000148033,0
7,0,-55.20128654,0.001904296,0
22,2,-56.03622841,0.008403816,1
21,2,-36.8686123,0.000292647,0
18,0,-53.83832796,0.002122206,0
22,0,-51.28178192,0.000723404,0
22,1,-53.0380865,0.000857544,0
22,4,-46.87025689,0.003069495,0
9,0,-55.82835875,0.002519001,0
19,4,-64.40083247,0.00280526,0
7,6,-64.86711644,0.000563695,0
1,0,-64.48634758,0.003952634,1
1,0,-51.18720269,0.003448261,1
19,3,-45.38532027,0.001137544,0
3,2,-70.83756939,0.0054139,1
21,2,-60.74340577,0.001230475,0
19,0,-37.0587867,0.000729066,0
22,0,-55.28338162,0.001675667,0
0,1,-74.4026926,0.005546028,1
18,4,-63.41633472,0.001468594,0
20,2,-59.05471173,0.001207099,0
5,2,-78.43566553,0.002049505,1
6,3,-55.04852352,0.002028037,1
1,6,-84.82141176,0.006365584,1
3,1,-70.0081313,0.008079737,1
3,4,-83.81137529,0.001317704,0
18,2,-50.58323524,0.001179076,0
20,6,-50.84873974,0.001228108,0
9,6,-54.11018755,0.004931221,1
1,6,-50.99257431,0.002208652,0
9,2,-55.55785985,0.002600391,0
5,6,-96.17998382,0.015638726,2
15,5,-72.67386618,0.001014649,0
1,0,-66.69378172,0.001031399,0
18,6,-56.77700564,0.000612962,0
9,2,-54.28152471,0.002301683,0
18,4,-50.92938403,0.000580013,0
2,4,-63.06222052,0.0083214,2
22,6,-54.44789591,0.000283448,0
22,6,-38.5168778,0.007831745,2
15,2,-59.25785275,0.002056962,0
11,4,-85.69948593,0.003704247,2
19,2,-60.84401093,0.01942305,2
12,6,-60.0298814,0.001799033,0
18,4,-60.59681563,0.001537439,0
5,2,-90.96942577,0.003077942,1
1,6,-82.40646195,0.004774514,1
2,1,-84.56330316,0.009545796,2
19,6,-52.48056536,0.001742221,0
21,4,-35.39853743,0.000773886,0
8,1,-61.85886917,0.001420934,0
20,5,-58.800595,0.001332677,0
21,0,-63.29803503,0.000526362,0
7,4,-55.75607281,0.001492525,0
9,2,-61.68636636,0.001065264,0
9,4,-46.61193747,0.001507574,0
23,4,-65.0929837,0.004840449,1
20,3,-72.65890644,0.002186806,0
8,2,-66.75908231,0.005232563,1
9,2,-72.18323958,0.001194563,0
22,2,-83.28345798,0.006002945,1
9,2,-49.17651916,0.001746473,0
7,1,-63.59977755,0.000159334,0
6,6,-54.90016854,0.021072344,2
20,5,-60.74757771,0.000788314,0
22,1,-62.67897256,0.001259645,0
7,4,-50.11920511,0.001780266,0
8,2,-75.86966,0.000686546,0
22,3,-50.66566245,0.000682396,0
13,3,-54.4262639,0.00141261,0
22,1,-53.54700508,0.0010654,0
6,4,-78.85868796,0.01425111,2
21,4,-59.72557195,0.001628268,0
22,3,-70.54366572,0.001112023,0
4,6,-64.48340004,0.001624837,0
20,4,-64.61551437,0.002573864,0
9,0,-69.13135533,0.001672108,0
20,2,-51.63769315,0.000998972,0
15,3,-46.02637515,0.000898769,0
15,6,-51.6463255,0.000377132,0
2,0,-58.65845573,0.002495737,1
3,2,-49.54041648,0.003669656,1
2,4,-70.08617093,0.002283999,1
19,3,-65.06175985,0.002255956,0
9,5,-54.03605328,0.000449945,0
7,4,-66.99886604,0.005394253,1
1,2,-49.2655922,0.003943755,1
8,1,-48.81406872,0.00163782,0
13,5,-57.82812236,0.000382491,0
21,1,-57.8553758,0.001367036,0
22,1,-54.76249028,0.002004491,0
22,2,-72.89606369,0.003585223,1
9,5,-50.84773636,0.001278469,0
22,2,-31.30631002,0.001499458,0
21,5,-83.67353004,0.001210232,0
23,5,-60.31056577,0.000550082,0
22,2,-47.45839625,0.005513932,1
19,6,-62.89468675,0.00114868,0
2,3,-57.14458589,0.006014372,1
20,5,-59.39274112,0.00129452,0
5,3,-61.73010319,0.002006508,0
14,4,-90.63921172,0.015515109,2
2,5,-50.01673215,0.003577843,1
18,3,-57.1640697,0.000954827,0
2,0,-68.89190935,0.004678098,1
21,5,-40.45896032,0.002269825,0
9,6,-57.01700562,0.001504981,0
20,1,-42.08487084,0.002514632,0
8,6,-45.17288166,0.001024702,0
9,2,-63.38064953,0.001137828,0
9,6,-62.89810689,0.000883302,0
21,4,-53.78245767,0.001666177,0
19,0,-57.52396229,0.00164946,0
17,1,-51.8208013,0.004010944,1
0,1,-60.07133921,0.001897006,1
9,6,-75.36962662,0.002470815,0
18,2,-32.25355832,0.001526912,0
22,5,-71.63247328,0.001699069,2
7,6,-44.932971,0.001601809,0
13,1,-86.95429317,0.027504553,2
5,2,-56.46097232,0.001536025,0
18,0,-57.50339657,0.00216765,0
2,6,-73.3182322,0.002171009,2
9,1,-53.11216884,0.000572557,0
14,0,-67.62909963,0.005153166,1
9,6,-26.62333043,0.000751432,0
20,1,-56.15398484,0.001051635,0
8,6,-63.93940762,0.000930471,0
21,3,-48.63877555,0.001435468,0
2,1,-68.40399276,0.00421452,1
22,2,-57.65268101,0.002152007,0
18,2,-50.54864985,0.001236643,0
19,0,-55.25199257,0.002429885,2
18,5,-64.96733244,0.001392568,0
20,2,-59.51847518,0.001400638,0
0,4,-64.72602706,0.000976693,0
22,0,-59.55964726,0.001329288,0
22,1,-63.43871289,0.001158083,0
22,5,-51.96444692,0.000623493,0
20,4,-36.85787588,0.001048432,0
0,3,-54.02729297,0.00324107,1
18,1,-60.92023725,0.001004975,0
22,1,-47.09713265,0.00128263,0
22,3,-63.13883506,0.002305183,0
15,1,-62.96637465,0.002013311,0
23,2,-51.648898,0.001972747,0
8,2,-51.69517621,0.00241874,0
5,0,-54.33078569,0.000755397,0
11,1,-76.53109268,0.004684773,1
22,1,-55.84433456,0.003957342,1
23,0,-59.95567894,0.000350299,0
18,4,-51.36053379,0.001457545,0
8,1,-52.01268534,0.002115181,0
15,1,-66.65024313,0.004433222,2
1,4,-53.77282195,0.003521667,1
20,6,-64.00880938,0.00109229,0
13,3,-49.99713635,0.003573475,0
18,4,-79.8903008,0.00614095,2
17,2,-90.9962081,0.002128396,2
12,6,-70.03731575,0.009665799,2
18,3,-49.38804252,0.002226803,0
7,3,-51.61102997,0.002429486,0
0,6,-58.97880624,0.005316105,1
13,4,-61.61604445,0.005296235,1
15,4,-55.36112795,0.002645188,0
8,3,-70.74660367,0.000891576,1
9,6,-62.81224434,0.005726086,0
4,2,-56.21766707,0.004844879,1
7,5,-46.87410579,0.001237776,0
20,6,-39.54024573,0.0005132,0
9,1,-51.61337981,0.002896977,0
22,3,-63.45981804,0.001534708,0
21,2,-51.34808047,0.000410829,0
22,3,-53.10506163,0.000486439,0
1,1,-63.52629961,0.014590796,2
15,6,-82.80820364,0.002877061,1
19,1,-71.76523814,0.001551515,0
7,5,-47.54423531,0.000871173,0
0,4,-59.12132934,0.002433053,1
6,1,-68.34728352,0.025523155,2
8,3,-48.53178016,0.002587948,0
7,1,-45.69915347,0.000904896,0
6,4,-55.51545652,0.001533415,0
20,5,-63.46683776,0.002822571,0
11,4,-85.63634411,0.014449542,2
8,1,-52.36345565,0.001600973,0
5,2,-52.0208182,0.001249579,0
6,2,-51.59586652,0.001021539,0
20,1,-68.04528301,0.001647507,0
5,5,-70.95047106,0.002092744,1
2,6,-71.70489201,0.008895254,2
8,0,-52.86064543,0.001000996,0
9,2,-67.83376839,0.001238922,0
20,2,-89.20594076,0.004938659,2
22,3,-51.97479264,0.017596679,2
19,6,-62.8142937,0.000981568,0
7,1,-49.97667034,0.001319975,0
23,5,-50.87589746,0.000995813,0
3,2,-62.8258335,0.008520859,1
22,6,-51.00591316,0.000391248,0
9,1,-56.62314494,0.001640276,0
19,1,-54.10494675,0.001940681,0
2,6,-66.33747341,0.005434216,1
7,6,-41.84148308,0.000393586,0
8,4,-59.83115471,0.001617543,0
18,3,-49.18882101,0.000747275,0
23,2,-48.99530977,0.006343323,1
22,0,-50.68200423,0.000307963,0
18,3,-52.38684586,0.001481719,0
21,5,-54.93102662,0.00056578,0
3,1,-45.51441407,0.00065189,0
8,1,-52.83478859,4.13E-05,0
22,3,-56.57938049,0.00295863,1
10,0,-61.26382892,0.006105547,1
19,5,-82.50580416,0.003549361,1
20,6,-37.65846812,0.001954724,0
18,1,-58.42649774,0.00176431,0
9,6,-73.71725079,0.000702655,0
19,3,-63.04932906,0.002535217,0
22,2,-38.96076581,0.00200687,1
11,3,-93.67135418,0.004486747,1
8,0,-45.65870894,0.001005631,0
19,0,-57.39793178,0.000987115,0
7,6,-64.10816247,0.001131203,0
6,6,-81.91274971,0.011106899,2
17,1,-97.13373696,0.002087521,0
13,2,-54.18316654,0.000592054,0
19,6,-43.9889435,0.001196734,0
20,6,-63.62075996,0.000334935,0
19,2,-64.33099545,0.002004936,0
2,6,-71.18936562,0.00120295,1
7,6,-71.42984487,0.004835858,1
0,6,-57.04968165,0.008154761,1
20,5,-50.15308134,0.002952084,0
15,6,-48.8469887,0.001452812,0
22,2,-73.92465654,0.005119243,1
18,0,-52.63496144,0.000766269,0
7,4,-43.32904313,0.001300872,0
20,0,-54.03868049,0.00039453,0
2,1,-48.22395846,0.001015957,0
18,0,-54.94085227,0.004333266,1
11,3,-64.81125861,0.006433364,1
9,0,-62.63167526,0.001007651,0
6,2,-75.9365868,0.034980001,2
19,1,-57.95207461,0.001604929,0
16,0,-59.60021434,0.000591392,0
2,1,-81.71235984,0.007020968,1
18,6,-56.59101986,0.000587739,0
18,4,-64.98422438,0.00073187,0
23,5,-58.54358348,0.005305011,1
20,5,-47.86703526,0.001798505,0
2,6,-77.39628761,0.007026671,1
18,6,-24.80888988,0.001270047,0
19,0,-71.95781471,0.000328756,0
7,2,-60.78841358,0.00386555,0
20,1,-57.53582475,0.002592116,0
22,3,-64.93308337,0.000559705,0
0,2,-65.21368042,0.004110584,1
21,4,-61.2196703,0.002734797,0
3,6,-78.64883516,0.006106343,1
18,2,-53.70667016,0.001802999,0
15,0,-66.93827573,0.019290363,2
20,1,-41.06054976,0.001923797,0
21,2,-50.23306655,0.001773102,0
23,6,-62.03369471,0.003627261,1
17,0,-53.56595197,0.00481464,1
8,5,-64.89705577,0.001412378,0
22,5,-60.09960313,0.003536498,0
22,4,-51.36229788,0.002137679,0
7,6,-38.85316623,0.001652225,0
20,5,-54.19817709,0.000490412,0
2,3,-65.70826758,0.002818774,1
14,4,-43.68112312,0.001370628,0
22,5,-27.48562222,0.001604734,0
4,0,-67.74511756,0.000979089,0
23,4,-67.72747203,0.005054644,1
2,2,-65.28044235,0.002946352,1
17,6,-79.7012874,0.023839941,2
1,6,-86.83437277,0.0096275,2
21,4,-55.58853346,0.001140694,0
0,1,-76.04883755,0.005580159,2
15,0,-64.29632267,0.001221161,0
22,5,-50.41738774,0.002096636,0
20,2,-82.21258178,0.005226911,1
6,0,-58.92991665,0.005421305,1
20,4,-61.60782898,0.000903528,0
9,5,-53.80147027,0.001583766,0
7,6,-55.58837973,0.002025391,0
15,4,-72.13899935,0.003978081,2
19,6,-62.98722156,0.001093764,0
19,5,-56.82977816,0.001768052,0
22,3,-52.15174532,0.004532139,1
22,2,-39.80506386,0.00541015,1
23,6,-76.40143147,0.004477021,1
17,0,-67.96755248,0.002685438,1
13,0,-52.97758976,0.003969955,1
8,1,-60.52530511,0.001477585,0
3,5,-76.51812676,0.009307716,2
5,5,-56.55685421,0.001848915,0
18,0,-39.21114764,0.002165224,0
13,6,-76.58131264,0.012008697,2
9,1,-59.50043664,0.000605174,0
19,1,-95.38461517,0.010957982,2
1,2,-56.02702974,0.001074937,1
8,2,-71.82369165,0.000748531,0
0,1,-76.83562912,0.003695682,1
23,4,-34.21039161,0.002205427,0
13,5,-63.59549768,0.0123516,2
18,3,-50.83084056,0.000633645,0
4,2,-51.10041123,0.000701869,0
8,5,-60.41218378,0.001108144,0
9,1,-61.53970706,0.000707602,0
8,3,-42.39964357,0.001262854,0
20,5,-78.15812635,0.001677453,0
22,2,-60.48811582,0.018534994,2
6,2,-15.39300142,0.001756319,0
9,5,-58.5456657,0.005834035,1
15,5,-56.65530378,0.001010968,0
11,1,-37.80801113,0.001134796,0
13,6,-58.61078128,0.000990717,0
20,2,-55.66948857,0.000740206,0
22,3,-47.02120785,0.00137371,0
10,4,-68.80936233,0.017734532,2
7,0,-41.37813143,0.001680557,0
19,0,-53.8894276,0.000949628,0
21,5,-67.05584271,0.001379504,0
8,3,-37.65706758,0.000905886,0
0,4,-47.08808901,8.63E-05,0
21,0,-53.98950775,0.001422015,0
20,2,-67.04699231,0.000421168,0
0,0,-58.45683131,0.005947705,1
9,4,-45.27603731,0.001369533,0
0,1,-51.03239158,0.004971885,1
10,0,-57.71811639,0.000741261,0
9,4,-62.64717699,0.00174104,0
23,6,-53.73945603,0.001268659,0
21,4,-21.96139624,0.000669211,0
17,4,-52.13332205,0.002009354,0
19,2,-56.80280989,0.000807369,0
15,1,-46.44852981,0.000963494,0
18,6,-79.69341778,0.003481471,2
21,6,-46.72260592,0.0021342,0
1,4,-50.09421695,0.000401045,0
20,4,-52.59995903,0.000347185,0
8,5,-56.57347639,0.004605625,1
0,3,-45.00072362,0.005385191,1
20,3,-54.19036298,0.000568299,0
0,3,-78.02082101,0.004218151,1
18,4,-57.1958772,0.002349442,0
20,0,-74.4361779,0.000559564,0
19,5,-50.33453138,0.002084256,0
7,3,-76.13533553,0.004100862,2
18,2,-51.95053262,0.015385003,1
19,4,-60.01325295,0.000731737,0
20,3,-54.33252322,0.00078297,0
23,5,-92.38012304,0.004186788,1
18,4,-48.79992321,0.000558736,0
22,3,-59.12918383,0.00653146,1
18,1,-58.15290152,0.001248274,0
17,1,-65.79154971,0.020866754,2
22,2,-54.47184052,0.000775714,0
22,4,-47.61067911,0.001372269,0
22,3,-54.71692649,0.008804495,1
17,4,-52.54653643,0.021923137,2
5,1,-82.87798775,0.003018053,1
8,5,-67.67330121,0.021530958,2
21,1,-63.76113492,0.001413377,0
20,1,-56.9580408,0.000497659,0
22,5,-61.79467524,0.001158009,0
21,3,-68.31540386,0.001274186,0
19,6,-60.5316745,0.001217693,0
21,6,-63.84537294,0.001186989,0
9,3,-43.57288965,0.001045098,0
14,2,-69.75360432,0.000743345,0
17,1,-66.47868732,0.001096986,0
9,3,-65.72156328,0.001187881,0
20,6,-44.77520291,0.002653511,0
22,5,-74.93552976,0.005810252,1
16,5,-58.39724523,0.001657112,0
23,0,-49.89262704,0.001808512,0
0,5,-56.16646557,0.002486592,0
20,5,-45.055197,0.000754543,0
21,2,-61.1372878,0.000622092,0
18,6,-52.21968126,0.001955985,0
4,4,-91.74068661,0.01446767,2
8,0,-74.59502859,0.001415055,0
7,3,-57.12941143,0.000704812,0
14,1,-79.26769268,0.004303734,1
20,4,-36.82152166,0.001458558,0
4,5,-65.6751387,0.013839252,2
9,3,-41.13711639,0.000672164,0
6,2,-49.91097465,0.001501987,0
12,1,-43.65573657,0.001162105,0
1,5,-68.88971346,0.017835602,2
19,0,-37.91622221,0.001946618,0
1,4,-64.82157189,0.003637885,1
3,5,-67.72608804,0.006994411,2
14,0,-75.76850658,0.004226659,2
20,3,-35.23372877,0.002290109,0
21,1,-47.30096425,0.001264559,0
0,5,-51.81971075,0.001379057,0
8,0,-59.8672933,0.001079945,0
7,5,-29.2817248,4.47E-05,0
9,5,-49.22492288,0.001693211,0
8,4,-45.80797033,0.000814473,0
20,2,-57.79352015,0.000260172,0
20,6,-71.25618156,0.010790745,2
19,4,-52.56105683,0.000580158,0
1,3,-97.84590669,0.018916031,2
19,0,-11.46519898,0.003236539,0
18,4,-62.11064998,0.002176674,0
19,1,-64.83626956,0.001414879,0
7,6,-49.90358976,0.001248614,0
9,2,-55.57715315,0.000229005,0
18,4,-56.97758959,0.000940971,0
21,5,-51.79803663,0.002143418,0
8,3,-57.90247223,0.00176335,0
8,1,-58.0523042,0.000424484,0
4,4,-54.93596825,0.00304044,1
12,3,-58.90627781,0.00094463,0
21,4,-51.70759983,0.001097469,0
21,0,-60.26060556,0.008059806,1
1,4,-74.15371223,0.002666224,1
19,3,-57.27711907,0.001132372,0
18,5,-57.25468013,0.001977245,0
9,3,-87.57221658,0.013207014,2
19,5,-52.93836122,0.000704672,0
8,1,-49.80398118,0.001955396,0
9,5,-55.47028281,0.00119038,0
19,5,-47.62764242,0.000231306,0
9,6,-57.45755307,0.001440632,0
8,4,-53.58116128,0.001083596,0
3,2,-61.6291693,0.000945201,0
5,6,-45.20302099,0.001236634,0
21,3,-42.02266602,0.00098048,0
11,5,-56.8398755,0.00276488,0
8,5,-54.1006615,0.001992573,0
12,6,-56.54840092,0.00343367,0
21,4,-65.73797771,0.001758658,0
1,3,-61.30204328,0.005102932,1
18,5,-60.15064407,0.001484009,0
5,1,-67.07758908,0.001176473,0
23,1,-58.51865678,0.001608884,0
19,1,-42.78154849,0.00154376,0
0,1,-48.82415295,0.000707785,1
2,0,-55.65431521,0.006846418,1
21,1,-65.97873881,0.000374109,0
7,0,-62.14486365,0.001441043,0
14,2,-45.41005935,0.000389006,0
18,1,-47.18059451,0.001343044,0
22,3,-57.03639933,0.002145446,0
21,3,-61.05985066,0.002170629,0
